feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,target_x,target_y,scenario_id
2.643545627593994,0.34738221764564514,-2.013037919998169,0.5367946028709412,0.43721529841423035,-0.14347833395004272,0.0032368889078497887,-74.23531341552734,95.78793334960938,765.3837890625,0.1,0.1,1.0
2.6835861206054688,0.32779747247695923,-2.0044028759002686,0.5631330609321594,0.43017011880874634,-0.14289894700050354,0.0051383585669100285,-74.86213684082031,96.02924346923828,770.0243530273438,0.1,0.1,1.0
2.6494624614715576,0.35754290223121643,-2.0204293727874756,0.5256388187408447,0.4277856647968292,-0.142979696393013,0.00303627154789865,-74.9490966796875,96.137939453125,770.6945190429688,0.1,0.1,1.0
2.655418634414673,0.33800414204597473,-2.009247064590454,0.5258215665817261,0.429755836725235,-0.14200446009635925,0.005384625401347876,-74.51173400878906,96.04386138916016,767.4288330078125,0.1,0.1,1.0
2.6615347862243652,0.3402184545993805,-2.0334362983703613,0.5241124033927917,0.4310123324394226,-0.14486999809741974,0.005073400214314461,-74.55355072021484,96.19161224365234,768.8223876953125,0.1,0.1,1.0
2.6350913047790527,0.3424963653087616,-1.9838906526565552,0.541735827922821,0.43188145756721497,-0.14377911388874054,0.005042450502514839,-74.1396713256836,95.79119873046875,765.8582763671875,0.1,0.1,1.0
2.6339287757873535,0.3643401265144348,-2.001896858215332,0.514154851436615,0.4321346879005432,-0.1418784111738205,0.00545126898214221,-74.23717498779297,96.04289245605469,767.4611206054688,0.1,0.1,1.0
2.6395230293273926,0.3440854251384735,-1.986519694328308,0.5346746444702148,0.42750605940818787,-0.1435157209634781,0.007285659201443195,-74.44251251220703,96.07070922851562,769.5253295898438,0.1,0.1,1.0
2.628561019897461,0.365092933177948,-2.0646207332611084,0.5188435912132263,0.4252074360847473,-0.14605851471424103,0.007703819312155247,-74.13745880126953,95.64570617675781,767.8787231445312,0.1,0.1,1.0
2.639315366744995,0.35645121335983276,-2.010765552520752,0.49623310565948486,0.42629188299179077,-0.14615198969841003,0.008671198971569538,-74.27265930175781,95.78025817871094,768.7490234375,0.1,0.1,1.0
2.6410932540893555,0.353695809841156,-1.988063931465149,0.5241723656654358,0.4287213385105133,-0.1388791799545288,0.008781923912465572,-74.54354858398438,95.87850952148438,768.8310546875,0.1,0.1,1.0
2.644702434539795,0.3430996537208557,-1.9899063110351562,0.5325356125831604,0.4274651110172272,-0.13901980221271515,0.007950126193463802,-74.51766967773438,95.89088439941406,769.1370239257812,0.1,0.1,1.0
2.639204263687134,0.3468204140663147,-2.0223522186279297,0.5411258935928345,0.43183037638664246,-0.1486004889011383,0.006865546107292175,-74.15167999267578,95.52120971679688,767.478271484375,0.1,0.1,1.0
2.6414263248443604,0.3326258659362793,-2.000307321548462,0.5263741612434387,0.4314205050468445,-0.14555107057094574,0.0062125567346811295,-73.8985595703125,95.41938781738281,766.1279296875,0.1,0.1,1.0
2.661526918411255,0.31516703963279724,-1.988041877746582,0.5536331534385681,0.4234837293624878,-0.14714333415031433,0.006466541904956102,-73.98362731933594,95.14977264404297,767.6443481445312,0.1,0.1,1.0
2.6383056640625,0.3678699731826782,-2.007565975189209,0.5094449520111084,0.427641898393631,-0.13912667334079742,0.0059927161782979965,-74.71448516845703,95.79573822021484,769.7920532226562,0.1,0.1,1.0
2.6249728202819824,0.36359548568725586,-1.9665459394454956,0.5092724561691284,0.42852675914764404,-0.142173632979393,0.007105079013854265,-74.56421661376953,95.56575012207031,768.900634765625,0.1,0.1,1.0
2.6194398403167725,0.350095272064209,-2.0653648376464844,0.5018858909606934,0.425627201795578,-0.1477954089641571,0.007786627393215895,-74.46416473388672,95.77015686035156,770.9039306640625,0.1,0.1,1.0
2.6307835578918457,0.3406607210636139,-2.0604827404022217,0.5070250034332275,0.42687860131263733,-0.14803540706634521,0.009328984655439854,-74.39523315429688,95.79589080810547,770.351806640625,0.1,0.1,1.0
2.636127233505249,0.3609667420387268,-2.0041873455047607,0.4992939233779907,0.4333385229110718,-0.14500509202480316,0.006140017881989479,-74.4240493774414,95.70452880859375,767.8834838867188,0.1,0.1,1.0
2.633857250213623,0.31832197308540344,-2.081394672393799,0.5220450162887573,0.42947137355804443,-0.14434008300304413,0.005876216571778059,-74.63319396972656,95.9058837890625,770.8368530273438,0.1,0.1,1.0
2.6339988708496094,0.3329195976257324,-2.064373254776001,0.5390425324440002,0.43137630820274353,-0.14849704504013062,0.006127428263425827,-74.2735824584961,95.80118560791016,767.8565063476562,0.1,0.1,1.0
2.626274347305298,0.36569952964782715,-2.0514345169067383,0.4788409471511841,0.4291609823703766,-0.14528897404670715,0.006975042168051004,-74.62171936035156,95.7802734375,769.1216430664062,0.1,0.1,1.0
2.6452345848083496,0.3456806540489197,-2.0855627059936523,0.5088018178939819,0.42764073610305786,-0.14556865394115448,0.006520424969494343,-74.57630157470703,95.81503295898438,769.44921875,0.1,0.1,1.0
2.6130990982055664,0.35052260756492615,-2.0499343872070312,0.5211352705955505,0.43124863505363464,-0.14701813459396362,0.00555273937061429,-74.52123260498047,95.81906127929688,768.4197387695312,0.1,0.1,1.0
2.6108901500701904,0.3436242640018463,-2.0481021404266357,0.5470222234725952,0.4313357174396515,-0.14670954644680023,0.0036179828457534313,-74.5923843383789,95.92724609375,768.9697265625,0.1,0.1,1.0
2.6487877368927,0.3403492271900177,-2.054373264312744,0.532580554485321,0.4241924583911896,-0.14710433781147003,0.004748672712594271,-74.96807098388672,96.00843811035156,771.1925048828125,0.1,0.1,1.0
2.657165050506592,0.33903124928474426,-2.054165840148926,0.5121329426765442,0.4209991991519928,-0.1458861231803894,0.005398849956691265,-75.03240203857422,95.90856170654297,770.7124633789062,0.1,0.1,1.0
2.6038031578063965,0.36383259296417236,-2.023744821548462,0.48804643750190735,0.42707058787345886,-0.14910238981246948,0.009526459500193596,-74.81014251708984,95.91548156738281,768.8052368164062,0.1,0.1,1.0
2.612342596054077,0.3709167540073395,-2.0789144039154053,0.48999902606010437,0.4282796084880829,-0.1502532660961151,0.007413369603455067,-74.63285064697266,95.94608306884766,769.5142211914062,0.1,0.1,1.0
2.6106128692626953,0.37969478964805603,-2.0634403228759766,0.47505849599838257,0.4298337697982788,-0.14916099607944489,0.007712161168456078,-74.51976776123047,95.92493438720703,768.71240234375,0.1,0.1,1.0
2.6072795391082764,0.3805219531059265,-2.03421950340271,0.48283928632736206,0.4369610548019409,-0.14402247965335846,0.00768326735123992,-74.57503509521484,96.12288665771484,767.7908935546875,0.1,0.1,1.0
2.636168956756592,0.3438381850719452,-2.038586378097534,0.5204711556434631,0.4335086941719055,-0.14561496675014496,0.006830061785876751,-74.64958190917969,96.12577819824219,768.3428344726562,0.1,0.1,1.0
2.6453590393066406,0.3802354037761688,-2.060743570327759,0.5042438507080078,0.43521884083747864,-0.14572839438915253,0.005294071976095438,-74.53227233886719,96.0370864868164,767.521728515625,0.1,0.1,1.0
2.6555540561676025,0.3857986330986023,-2.0266754627227783,0.4713716208934784,0.4297568202018738,-0.14100071787834167,0.007490735035389662,-75.0333480834961,96.3180160522461,770.841796875,0.1,0.1,1.0
2.672748327255249,0.3903551995754242,-2.0680670738220215,0.46759453415870667,0.4319014549255371,-0.14015743136405945,0.007260884623974562,-74.90936279296875,96.26509857177734,769.3186645507812,0.1,0.1,1.0
2.6439013481140137,0.39179515838623047,-2.021233081817627,0.4807503819465637,0.4317283034324646,-0.14348264038562775,0.011247904039919376,-74.89918518066406,96.18960571289062,768.8786010742188,0.1,0.1,1.0
2.640554428100586,0.3517873287200928,-2.049074172973633,0.5020514130592346,0.42505744099617004,-0.14593489468097687,0.010273817926645279,-75.09346771240234,96.13764190673828,771.3186645507812,0.1,0.1,1.0
2.652787685394287,0.38074013590812683,-2.0354247093200684,0.49438247084617615,0.4379681944847107,-0.1401185691356659,0.009017718955874443,-74.56893920898438,95.84739685058594,764.7442016601562,0.1,0.1,1.0
2.678992986679077,0.3830273449420929,-2.0327212810516357,0.4989837110042572,0.43901675939559937,-0.1385454535484314,0.009350081905722618,-74.51132202148438,95.81277465820312,764.33447265625,0.1,0.1,1.0
2.657508373260498,0.341342955827713,-1.9901697635650635,0.5238162875175476,0.43264979124069214,-0.14539562165737152,0.007358413655310869,-74.45056915283203,95.9478530883789,767.8837280273438,0.1,0.1,1.0
2.661839246749878,0.3361204266548157,-2.00512957572937,0.5417541265487671,0.43101227283477783,-0.14251112937927246,0.00706701073795557,-74.75599670410156,96.0553207397461,768.8827514648438,0.1,0.1,1.0
2.659213066101074,0.32103022933006287,-2.0138485431671143,0.5535383224487305,0.4315989017486572,-0.14654947817325592,0.009119825437664986,-74.77790832519531,95.71121215820312,767.3034057617188,0.1,0.1,1.0
2.656583786010742,0.3712518811225891,-2.0044188499450684,0.4995465874671936,0.4244009256362915,-0.14442652463912964,0.008904797956347466,-75.37971496582031,96.0980453491211,772.49560546875,0.1,0.1,1.0
2.6161327362060547,0.35132256150245667,-2.0748448371887207,0.5264086127281189,0.4295019507408142,-0.14947685599327087,0.004198530688881874,-74.80638122558594,95.96366882324219,768.7365112304688,0.1,0.1,1.0
2.632556676864624,0.3573738634586334,-2.069239854812622,0.5116105079650879,0.4331198036670685,-0.1485847532749176,0.003997626714408398,-74.76719665527344,95.83744049072266,767.304443359375,0.1,0.1,1.0
2.639190435409546,0.37643730640411377,-2.0420100688934326,0.5079278945922852,0.4337863624095917,-0.14299243688583374,0.0045081437565386295,-75.31768035888672,96.19571685791016,769.56396484375,0.1,0.1,1.0
2.636181116104126,0.3724936544895172,-2.045905351638794,0.5039147138595581,0.4228702485561371,-0.14271017909049988,0.003746007801964879,-75.44349670410156,95.87279510498047,770.5077514648438,0.1,0.1,1.0
2.6421780586242676,0.37524542212486267,-2.0712168216705322,0.5144558548927307,0.42175284028053284,-0.1416686475276947,0.003462656866759062,-75.54800415039062,95.68597412109375,769.6492309570312,0.1,0.1,1.0
2.645883560180664,0.3237794041633606,-2.093768358230591,0.5266773104667664,0.42449113726615906,-0.1437162309885025,0.005859000608325005,-75.62150573730469,96.07914733886719,771.217529296875,0.1,0.1,1.0
2.7503161430358887,0.4049589931964874,-1.9265544414520264,0.45674505829811096,0.4256318211555481,-0.14406470954418182,0.008627098053693771,-75.84088897705078,96.26954650878906,771.04150390625,0.3,0.1,1.0
2.7525088787078857,0.3858025372028351,-1.9345688819885254,0.46628591418266296,0.4221000075340271,-0.14963138103485107,0.007435513660311699,-75.45803833007812,95.99278259277344,770.7159423828125,0.3,0.1,1.0
2.7408246994018555,0.38482922315597534,-1.9359055757522583,0.4660376012325287,0.425012469291687,-0.14514786005020142,0.010115102864801884,-75.97901916503906,96.31193542480469,772.0339965820312,0.3,0.1,1.0
2.748788356781006,0.39625346660614014,-1.9332581758499146,0.4406774044036865,0.42982620000839233,-0.14537189900875092,0.01057381834834814,-75.77075958251953,96.4275131225586,770.5025024414062,0.3,0.1,1.0
2.756716012954712,0.3859667181968689,-1.9266105890274048,0.4578774869441986,0.42290765047073364,-0.14239424467086792,0.008333125151693821,-75.9422836303711,96.19856262207031,771.30908203125,0.3,0.1,1.0
2.7224643230438232,0.36025550961494446,-1.9396029710769653,0.4966360032558441,0.42887943983078003,-0.14967374503612518,0.007386962417513132,-75.4320297241211,96.45145416259766,769.5787353515625,0.3,0.1,1.0
2.7293903827667236,0.3709506094455719,-1.93108332157135,0.48757240176200867,0.4224024713039398,-0.14609012007713318,0.008162710815668106,-76.16908264160156,96.71796417236328,773.8370971679688,0.3,0.1,1.0
2.7313711643218994,0.3738460838794708,-1.959421157836914,0.45740723609924316,0.42728593945503235,-0.14430788159370422,0.008875157684087753,-75.92012023925781,96.59809112548828,771.420166015625,0.3,0.1,1.0
2.739938735961914,0.392024427652359,-1.9521015882492065,0.48024338483810425,0.42641904950141907,-0.14260007441043854,0.009051086381077766,-75.92426300048828,96.46109771728516,771.1121215820312,0.3,0.1,1.0
2.741109609603882,0.3847277760505676,-1.944635272026062,0.4644390642642975,0.4239145815372467,-0.14400549232959747,0.00918564572930336,-75.82765197753906,96.367431640625,770.6334838867188,0.3,0.1,1.0
2.70569109916687,0.35174617171287537,-1.9348551034927368,0.48065823316574097,0.4237525165081024,-0.14654771983623505,0.005419639870524406,-75.77210998535156,96.45744323730469,772.4048461914062,0.3,0.1,1.0
2.721353530883789,0.36442968249320984,-1.9307513236999512,0.4713953137397766,0.42421725392341614,-0.14773841202259064,0.0076663014478981495,-75.85881042480469,96.72688293457031,772.9013671875,0.3,0.1,1.0
2.697495222091675,0.39075711369514465,-1.9337754249572754,0.478962242603302,0.4201737344264984,-0.1443941593170166,0.008758342824876308,-75.87689208984375,96.00418090820312,769.8516845703125,0.3,0.1,1.0
2.716728925704956,0.3959125578403473,-1.9870105981826782,0.4960925877094269,0.42086759209632874,-0.14673137664794922,0.006330037955194712,-75.64422607421875,96.02925109863281,770.9757080078125,0.3,0.1,1.0
2.72568678855896,0.38973093032836914,-1.9555163383483887,0.47127828001976013,0.4207240641117096,-0.14707490801811218,0.010028596967458725,-75.58601379394531,96.0127182006836,769.557861328125,0.3,0.1,1.0
2.7280924320220947,0.38537463545799255,-1.9462004899978638,0.4910462200641632,0.4176773130893707,-0.1442810744047165,0.010444765910506248,-76.0042953491211,96.11477661132812,772.3613891601562,0.3,0.1,1.0
2.738548994064331,0.3972778022289276,-1.9343998432159424,0.48372700810432434,0.42160728573799133,-0.1431950181722641,0.010271197184920311,-75.71566009521484,96.07393646240234,769.9175415039062,0.3,0.1,1.0
2.7113091945648193,0.40387260913848877,-1.952237606048584,0.48380520939826965,0.41908061504364014,-0.1456257402896881,0.010043357498943806,-75.83613586425781,96.17948150634766,771.7249755859375,0.3,0.1,1.0
2.7469003200531006,0.4132111966609955,-1.9640824794769287,0.4564950466156006,0.42386022210121155,-0.13852223753929138,0.013603581115603447,-76.19949340820312,96.29019927978516,770.1484985351562,0.3,0.1,1.0
2.7401373386383057,0.40675026178359985,-1.9579854011535645,0.4736715853214264,0.422184020280838,-0.14292147755622864,0.011570803821086884,-75.74176788330078,96.1317367553711,770.6782836914062,0.3,0.1,1.0
2.739070177078247,0.41274890303611755,-1.98222815990448,0.4636622965335846,0.41773584485054016,-0.14305418729782104,0.01410535629838705,-75.82089233398438,95.89459228515625,769.6454467773438,0.3,0.1,1.0
2.724841594696045,0.41090449690818787,-1.9972797632217407,0.44361934065818787,0.4225655496120453,-0.1454920470714569,0.010950516909360886,-75.94782257080078,96.30535125732422,772.6810913085938,0.3,0.1,1.0
2.7185802459716797,0.40748026967048645,-1.9265559911727905,0.45473986864089966,0.4250948429107666,-0.14478516578674316,0.009178955107927322,-75.53468322753906,95.83355712890625,768.2064819335938,0.3,0.1,1.0
2.7202770709991455,0.3802286386489868,-1.9722577333450317,0.4974171817302704,0.42661207914352417,-0.14709478616714478,0.010499582625925541,-75.68151092529297,96.13563537597656,769.72314453125,0.3,0.1,1.0
2.731581926345825,0.38083404302597046,-1.9508851766586304,0.4888761639595032,0.42681995034217834,-0.14529234170913696,0.009502285160124302,-75.54535675048828,95.907470703125,768.7435302734375,0.3,0.1,1.0
2.7406575679779053,0.4013979434967041,-1.8995857238769531,0.4757493734359741,0.4270511567592621,-0.14249837398529053,0.012899018824100494,-75.61196899414062,95.90970611572266,767.2177124023438,0.3,0.1,1.0
2.734015703201294,0.4145846664905548,-1.9514615535736084,0.45973992347717285,0.4255942106246948,-0.1486523598432541,0.014419478364288807,-75.73076629638672,96.25272369384766,770.6888427734375,0.3,0.1,1.0
2.7560694217681885,0.4138222932815552,-1.9596314430236816,0.46707287430763245,0.4211850166320801,-0.14746242761611938,0.012960199266672134,-75.65992736816406,96.16204071044922,771.2662963867188,0.3,0.1,1.0
2.7552568912506104,0.4106101393699646,-1.9427951574325562,0.45612773299217224,0.428392231464386,-0.1424533724784851,0.012863648124039173,-75.65496063232422,96.27216339111328,769.2401733398438,0.3,0.1,1.0
2.7320849895477295,0.4182896316051483,-1.9595413208007812,0.4561275541782379,0.4294508397579193,-0.14373838901519775,0.0144220981746912,-75.61990356445312,96.26724243164062,769.0750732421875,0.3,0.1,1.0
2.7386105060577393,0.412445992231369,-1.9557058811187744,0.44850975275039673,0.4233734607696533,-0.14478985965251923,0.010069604031741619,-75.63331604003906,96.0922622680664,770.2844848632812,0.3,0.1,1.0
2.734386682510376,0.4051814675331116,-1.9646821022033691,0.4505217671394348,0.42146846652030945,-0.14808565378189087,0.00954858772456646,-75.50979614257812,96.02702331542969,770.5855712890625,0.3,0.1,1.0
2.718327283859253,0.4045169949531555,-1.959191918373108,0.48610919713974,0.42675378918647766,-0.14175643026828766,0.009524615481495857,-75.22188568115234,95.99861907958984,767.2101440429688,0.3,0.1,1.0
2.719571352005005,0.4232800602912903,-1.9838117361068726,0.4391109049320221,0.425239622592926,-0.14235951006412506,0.013728286139667034,-75.65208435058594,96.2486572265625,770.358154296875,0.3,0.1,1.0
2.7298107147216797,0.4194502532482147,-1.972210168838501,0.4349417984485626,0.4292742908000946,-0.14067107439041138,0.013977435417473316,-75.61335754394531,96.28610229492188,768.9593505859375,0.3,0.1,1.0
2.689311981201172,0.41418200731277466,-1.952555537223816,0.4745839238166809,0.430352121591568,-0.1475905328989029,0.00858133565634489,-75.34598541259766,96.36974334716797,769.4802856445312,0.3,0.1,1.0
2.7143518924713135,0.4167231023311615,-1.9476219415664673,0.46197351813316345,0.43420538306236267,-0.146794393658638,0.01007778849452734,-75.21031951904297,96.15385437011719,767.1820678710938,0.3,0.1,1.0
2.7115585803985596,0.3930724263191223,-1.9505332708358765,0.45839399099349976,0.4275040924549103,-0.14562465250492096,0.009215629659593105,-75.42640686035156,96.18726348876953,769.6355590820312,0.3,0.1,1.0
2.7234644889831543,0.39155906438827515,-1.9595122337341309,0.4794631898403168,0.42628228664398193,-0.14151693880558014,0.012056054547429085,-75.9035873413086,96.24466705322266,770.3190307617188,0.3,0.1,1.0
2.731092691421509,0.3963545858860016,-1.9534019231796265,0.48215895891189575,0.4238164722919464,-0.14458255469799042,0.008830850012600422,-75.70307159423828,96.18392944335938,771.0767822265625,0.3,0.1,1.0
2.73250412940979,0.3894241750240326,-1.937005639076233,0.47664377093315125,0.4230410158634186,-0.14431831240653992,0.008614272810518742,-75.75023651123047,96.21593475341797,771.5146484375,0.3,0.1,1.0
2.7351057529449463,0.40993252396583557,-1.9290695190429688,0.48538684844970703,0.42229607701301575,-0.14529168605804443,0.011230196803808212,-75.73409271240234,95.89472961425781,769.83447265625,0.3,0.1,1.0
2.7400963306427,0.4072144329547882,-1.9421417713165283,0.4976229667663574,0.4204164445400238,-0.14369909465312958,0.010012314654886723,-75.65312194824219,95.98609161376953,770.853515625,0.3,0.1,1.0
2.7402052879333496,0.38398683071136475,-1.9536287784576416,0.48763275146484375,0.4214647114276886,-0.14569656550884247,0.009090901352465153,-75.45249938964844,95.92338562011719,769.4248657226562,0.3,0.1,1.0
2.7320525646209717,0.4065662920475006,-1.9532010555267334,0.4676324725151062,0.4211656451225281,-0.14590567350387573,0.015764882788062096,-75.91455078125,96.16218566894531,771.8189086914062,0.3,0.1,1.0
